Median Income (Averaged from 2016-2018)
32233.33333
27617.66667
39260
33012.66667
33525
33058
55648
39541
44897.66667
34352.66667
33837
39432
44767.66667
37473.33333
43287.66667
34715.66667
36615.33333
36448
42471.33333
42353
32112.66667
32994
45810.33333
32501.33333
39729
36057.33333
33000.33333
34745.66667
37095.66667
39013.66667
40326.33333
39304.33333
35624.33333
31080.33333
35798.66667
33814
35304
38445.66667
39717
44493.33333
29576
34490.66667
43747
20301
48500
38138
44839.66667
42005.33333
33809
59424
38811.33333
37241.33333
52881.33333
35647
37382
62660.33333
44141
43309.33333
41146.66667
40460.33333
42488.66667
43258
46667.33333
38995
46630.33333
52481
33875
33543.66667
39274.66667
58234.66667
40742.33333
35435
52131.66667
34587.33333
33236.33333
63737
32270.33333
56157
58749.66667
41452.33333
36301
53948.66667
40285.33333
35904.33333
48956.66667
37798.33333
62690.33333
45872.33333
40139
40505.33333
33551.66667
34814
44333.66667
48865.33333
36771
43680.66667
42163.66667
41724.33333
34651
43654.33333
39376
38774.66667
45985.66667
40845.66667
45573
35111.33333
41191.33333
33395.33333
46063
41493.33333
37836.33333
39908.66667
30681.33333
48316.66667
39376
42371.66667
27348
38653.66667
36436
35845
48444.33333
37770.66667
71331.33333
30480.33333
63316.66667
36246.33333
38836.33333
34739
79239
31996.33333
53990.33333
72719
49450.33333
52790.33333
36715.33333
23584.33333
39297.33333
41395.33333
50231
41805.33333
35813
51559
31018.33333
30998
49953
56658.33333
39496
46717.33333
38967
57711.33333
27011.33333
34165.66667
39268.33333
82604
48377
26746.33333
43441
26872
29591
44662.33333
45557
43040
33411
35410
36645
42738.33333
27363
60527
44819.33333
37419.66667
34280.33333
70738.66667
34084.33333
48474
41928.33333
52422.33333
27102.66667
60474
70249.33333
39023
55627.66667
39872.33333
41081
35750.66667
54242
46803.66667
35019.66667
89166.33333
52898.66667
32791.66667
57579
38372.66667
69505.66667
33105.33333
48334.66667
53927.33333
44319.33333
35000
38934.33333
73079.66667
37945
49310
35546
41143
60432.66667
41130.66667
45952.66667
26924
42498.33333
49470
51271.66667
40331.33333
33525.33333
35154
31388
46923
38550
50281.33333
33554.66667
40164
47734.33333
64949
46672.33333
34473
54945
34329
39551.33333
46362
44742
44890
21817
44511.66667
49545.33333
42752.66667
39509.66667
40940.66667
36175.66667
31452.33333
31183.33333
42360.66667
54780.33333
48462
30857
37588.66667
49626
60947.66667
42789
31680.33333
40961
42409
64624
64648
43975.66667
35054
40687.33333
30798.33333
35750.66667
37606.66667
32635
34091.66667
54461
79219.33333
111574
113540
44438.66667
35731
45316.66667
48040.66667
32661
124796
34241.66667
36545.66667
39731.33333
37796
36489.33333
67801.33333
33663.66667
60829
33916.66667
39159
42162.33333
48366.66667
37150.33333
40639.33333
53439.33333
50346
32928.66667
31209
41762.66667
35890
42939.33333
54934.66667
41339
39285.66667
44142
45590.66667
32610.33333
40257.33333
52399.66667
37193.66667
53863
44995.33333
35399
35745.66667
37202.66667
42966.33333
39716.33333
46225
51467.66667
37313.66667
22035.66667
39756
37625
60752.66667
47011.33333
55653.66667
62708.66667
38915.66667
32560
33033.66667
34216
35464.33333
34885.66667
36030.66667
44815.33333
49302
40801
41198.66667
31044.66667
37117
52694
33414.33333
43472.33333
44526.66667
36391
34737.66667
49006.66667
44413
37396.66667
37777.66667
44755.33333
39315.33333
36494.66667
40375
59673.66667
48976.33333
63274
43022.33333
35814.66667
33887
43678.66667
41640.66667
35597
41516
26887.66667
43180
27967
80352
36487.66667
40036.66667
32642
41716.66667
43805.66667
42521
46939.33333
33594
47616.33333
34591.66667
31938
43499.33333
30846
52517.66667
37763.33333
49897.33333
40817
56319.33333
36971.66667
45735.66667
43496
35974.66667
42325.66667
38619.66667
33571
43800.33333
36395.33333
27992
38473
39783.66667
35091.33333
46663.33333
66182.33333
36408.33333
39615.33333
42168.66667
33849
40899.33333
31886
45045
43700.33333
37496.66667
38359
32750
37800.66667
38497.33333
57579
46368.66667
34081.66667
27815.33333
46261.33333
32925
23376.33333
35478.33333
33327.66667
86684
45953.66667
52649
48404.33333
43876.33333
38370.66667
48537.33333
42782.33333
41914.66667
40838.33333
95754
50864.66667
53486
34963
41626.66667
48264
58228.66667
33187
38087.33333
58182.33333
30430
44715.33333
31352.33333
32076.66667
46923.66667
50256.33333
49743
57460.33333
48327.33333
41880.66667
37245.66667
38714.66667
47422.33333
34719
31156
50425.33333
45650.33333
38908.33333
40986.66667
44781.33333
40526.33333
55245.66667
39205.66667
36083.66667
41573.33333
37092.33333
36087
37086.33333
67950
41597
38887.66667
32590.66667
40942.66667
31748.66667
52369.66667
43457.66667
33762
49299.66667
44496.66667
36440
31494.66667
33630
53083.66667
35158.33333
37913
46381.66667
28216.33333
42956
45677.66667
31790
48277.33333
41839.66667
38751.33333
42731.33333
36791
31430.66667
38822
46811.66667
40973
36088.33333
26583.33333
43851.66667
45736
34649.66667
55584
34084
49546.66667
50694.33333
33861.33333
30080.33333
32831.66667
43345.33333
38218.66667
44400.66667
33909.66667
45021.66667
50330
39941.66667
46819.33333
32866
62320
35681.33333
30885.33333
34725
35791.33333
41834.33333
41745.66667
27501.33333
35619.66667
24970
42381.33333
71944
48938.66667
58552.66667
52389.66667
51631.66667
57018.66667
49933.33333
57269
42541.66667
49611
51078.66667
34021.66667
31131
42089.33333
28408
44079.33333
48654.66667
51246.33333
35616
49217
34279
51078
26127.33333
40276.66667
49021.66667
58397
59325.33333
62426
35190
28014
28527
38022.33333
36517.33333
49341.33333
42192.33333
31803
37948
44494.33333
39762
50686.33333
33151
56715
29644
44388
35626.66667
33229
37822.66667
45259.66667
44746.66667
45815.33333
53564.33333
40596.66667
44454.66667
34089
36422.33333
36616
36734.33333
40262
45193.33333
43893
36202.66667
31282.33333
62360.66667
59983
40402.33333
56917.33333
31850
33804.33333
40779
33058.33333
47606.66667
41906
38834.66667
30992
30217
56749.33333
31059.66667
41349.33333
38314.66667
41492.33333
34537
38118.33333
47899
30503.33333
71726.33333
64190.66667
38935.66667
37850.33333
44073.66667
36774.66667
41063.66667
36858.33333
41194.66667
43937.33333
40651.66667
37952.66667
40028.66667
35792.66667
31622
46024.33333
41994
31410
26892.33333
39840
25657.33333
34866
43971.66667
32849.66667
43237.33333
37600.66667
45248.66667
58689
34930
38253.66667
49245.33333
37313.33333
36696
38144.33333
46674
30042
29371.66667
27785.66667
42296
45644.33333
51821.66667
57172.33333
48704.33333
52945.66667
55739.33333
58630.66667
40497
38478.33333
37666.66667
36052.33333
29688
52509
36136.33333
40833
41240.33333
50071.33333
31939.66667
36379
34125
40259
45526
75569.33333
38002
41764.33333
37034.33333
32608.66667
41614.33333
62022
32223.66667
41109.66667
30395.66667
51613.66667
46812.33333
48608.33333
45659.33333
30221.66667
37858
36865.33333
86071
36534.66667
40358.33333
43760.66667
38987.33333
49299.66667
40709.33333
41549
49716
37555.66667
39600
50267.66667
33418
36305.66667
33916.66667
52336
72680
37915.66667
39190.66667
59426
33581
36264.66667
52036.66667
46384.33333
48408.66667
62038.66667
43135.33333
32934.33333
30815.66667
49060
42079
30755.66667
34015.33333
42777
52942.66667
53342.33333
15988.33333
41534
33585.66667
29569
39955.33333
35288
34585
46293.66667
30825.33333
40807.33333
35692
41221
43095.66667
39942
27823.33333
32937
38399.66667
50769.66667
36503.66667
45376
31836
34718
37599
44762.33333
24924.66667
30106
39565.66667
35959
43920.66667
63393.33333
38373.33333
42935.33333
42428.33333
41538.33333
35566.33333
39122
28169
39397
37501
29060.33333
40490.66667
52143.66667
34213.33333
60542.33333
39731
32789.33333
33774.33333
37916.66667
40505.33333
39662
42340.66667
49883
49051.33333
32002
41010.66667
46516.66667
46989
45358
37308.33333
31846
32088.33333
41870.33333
34438.33333
42463.33333
50002.66667
48306.66667
44264
40110
29094.33333
28478
37504
50907.33333
37179.66667
39969
42916.66667
46721
30044
38835.33333
47075.66667
28553.33333
25135
34617.66667
46693.33333
50770.66667
71297.66667
32088.66667
35524
35944.66667
31362
40196
48912.66667
38502.66667
34320.66667
36241.33333
42097.66667
36914
38198.66667
51670.66667
29775.66667
39306
34602
48461.66667
36501
65902.66667
42773
46916
33601
41677.33333
45945
52508.33333
49111.66667
39064.33333
39746.33333
45496.66667
47079.33333
41421.66667
39370
57839.33333
53832.33333
43650.33333
28776
50418.66667
47303
82298
44069
43314.33333
44926.66667
40511.66667
58520
51968.33333
57028.66667
49321.33333
55623
42468.66667
38696.66667
47767.66667
39977.33333
65670
45046
45303.33333
62137.33333
46900.66667
42825.66667
42357.33333
50989.33333
84907.33333
41537.33333
51342.66667
45172.66667
46628.66667
42656.66667
34362
49544.33333
47624.33333
29338.33333
51064
41267.66667
32468.33333
36810.33333
53198.33333
41166.66667
52524
38514.33333
37435
46446.66667
29197
38306.33333
43189.33333
28778.66667
49631
33049.33333
45070.33333
40723.66667
47890.66667
36558
60978.33333
39737
43162
45741.33333
50574.33333
29972
48018.33333
30098
53748.33333
34371.33333
40239.33333
51628.66667
45755.66667
34948.33333
35265.33333
23658.66667
47717
40608.33333
40989.66667
42105.66667
44746.66667
40146.33333
41634.33333
35081.33333
40729.33333
75140.33333
43284.33333
30452.66667
46041.33333
37510.33333
48699
38441.33333
52268.33333
22702
60381
53870
32529.66667
32193.33333
39159.66667
39881.33333
36601.66667
51911.33333
51643.33333
48290.33333
47774.66667
50078.66667
46666.66667
57028.33333
60438.66667
87974.66667
44044.33333
41951.66667
26325
41699.66667
40712
50043.33333
51303.33333
35429
38898
42823
30742.33333
39784.33333
32312.33333
35975.33333
37028.66667
28470
32909.66667
35850.66667
33406.33333
48540.33333
32616.66667
33460.66667
28962.66667
38956
30518.66667
32872
32976.33333
36823.33333
41767.66667
48054.33333
33876.33333
31738.33333
47524.33333
38912
29714.66667
41431.33333
46241
36721
26715
49237.33333
45405.66667
40240
40405.66667
30735.33333
40363.33333
38598.66667
31482.33333
44801
29210.66667
64244.66667
34923
51330
40182.66667
38163.33333
39160.33333
42711.66667
38086
31538.66667
29632
34171.33333
45172.33333
29964.33333
33888.66667
42628.33333
33198.33333
41398
37574.33333
47175.33333
45237.33333
22940
34383.66667
36958.33333
36218.33333
45959
44437.33333
40831
34021.66667
26107
26910.66667
35916.66667
33847.33333
39140.33333
30635
38636.33333
48911.66667
45981.33333
37458
39353.66667
33970.66667
45975.66667
35215
40464
43907
34438.66667
42296.33333
65988.66667
39900.66667
45187.33333
29046.66667
44017
40666.66667
50903
35291
38383.66667
40973.33333
57933.66667
62072
33571.66667
33341.66667
43713
36997
39051.33333
56037
38726.66667
43042.33333
46141.66667
33318.33333
48423.66667
36724.33333
45685
34829.66667
43725
56113.66667
41158
40792.33333
34570
26479.33333
37755.33333
44422.66667
68896
59469.66667
46512.66667
75414.33333
39018.33333
41006.33333
54077
36509
50704.33333
38350.66667
36043
37013.33333
41089
40385.33333
44636.66667
30550
35781
30393.66667
32578.66667
43378
41800
42358.66667
43374
32920
58265.66667
36745.66667
34955
47543.33333
37056.33333
42626.66667
44863.66667
31619.66667
29868.66667
46238.66667
41329.33333
38694
32571
39463.33333
38389.33333
49543
35023.66667
30501.33333
35193
25115
44876
36925.66667
47507.66667
34688.33333
31709
61945.66667
35743
47183.33333
48338.33333
42700
32695
40462.66667
41155.33333
29507
47985.33333
29441.66667
41049
36616.33333
41705.66667
40752
29953
45714.33333
37253.66667
46160
48169
37966
45728.66667
32222.33333
125807.3333
42374.66667
31843
29703.66667
35740.66667
28170.66667
40673.66667
50599.33333
46274.33333
40292.33333
34856.33333
32372
39465
36565
41299
30151.66667
37116.66667
36202.33333
40129.66667
50907.66667
30089
38689.33333
39667
34774.33333
44641.33333
39916.33333
41932.33333
44765.33333
39948
50025.33333
31272.66667
31732.66667
44803
36404
38095.66667
43918
50731
79186.33333
37804.33333
28289
49219.33333
33665.66667
50651.33333
33224
40656.33333
39001.66667
39713.33333
42220.33333
40897.33333
31793
37444
40008
44820
53829.66667
47185.33333
41171.66667
28863.33333
33868.33333
43402.66667
40437
49499
36168
47655.66667
24952.33333
36462
31034.33333
27283
37484
32670
29148.66667
35550.33333
53414.33333
48276.66667
28636.66667
56099.66667
32538
43193
58504.33333
26907.66667
47718
39338.33333
51532.33333
39762.33333
48036.33333
34754.66667
67946.33333
31642.33333
48507
50251.66667
34870.33333
59935
38846
42029.33333
44668
58317.33333
35887.33333
32707.33333
53613.33333
38027.33333
42464.66667
33086
32644.66667
26630.66667
44369.33333
35008
48121
29674
41452
29418.33333
37780.66667
43729.33333
36462
32951.66667
66575.33333
57947.33333
48049
40889.33333
35867.66667
33623.66667
46896.66667
55653.66667
42334
30521.33333
33623.33333
46815.66667
45572
47251.66667
66075.66667
79943.33333
58587.66667
48883.66667
55398.33333
103544.6667
37849.33333
35702.33333
34887.66667
40560.66667
32682
38360.33333
34676.66667
53244.66667
36353
45552
47434.33333
67028.33333
38178.33333
37052.66667
37428.33333
30348.33333
37096.33333
55122.66667
33486
29872.66667
31574
47074.66667
33780
59490
53197.66667
34592.33333
30542.33333
37015
43782.33333
40370.66667
31725.33333
35972.33333
76204.33333
49812.33333
46880.66667
42741
32145
32070.66667
85013
43221
56140.33333
40236
41323.66667
35541.66667
45583.66667
33379
41568.33333
51081.33333
32208.33333
40874.66667
32293.66667
29418.66667
40073.66667
39762.66667
33619.33333
54289.33333
40970
42429
29476.66667
28934.66667
35540.33333
39156.66667
40411.33333
35472.33333
34041.66667
86330.33333
33052.66667
40152
40576.66667
33823.66667
45039
77302.66667
40427.66667
59960.33333
36148.66667
35995.33333
55273
37943.66667
48194.33333
49588.33333
39901
40092
37054.33333
37865.33333
38484.33333
43495
48362.33333
39186
42536
26305.33333
41125.33333
31799.33333
28419
50077.66667
33313
48286.33333
42567.33333
94416.66667
41500.33333
40961.33333
37411.33333
39294
41364.66667
50959.33333
28970
57252.33333
54715
45479.33333
33209.66667
54877
29019.66667
53326.33333
40762.66667
45582.33333
42316.66667
37504.66667
39316.33333
35534
40183.66667
36121.33333
37133
119091.3333
70785
40448.66667
55688.33333
85232.33333
37951
65376.33333
30950
36768
41456.66667
59304
48775.33333
52383
48121.33333
37672.66667
35133.66667
51248
32996
59572
54267.33333
43927
54292
68200.66667
56871.33333
32131
180659
36778.66667
36847
65204.66667
41896.33333
27879.66667
32602.33333
38217.66667
33580.66667
37963
31903
42760.66667
43810.66667
33420
32305.33333
47970
46976.33333
38103
25953.33333
40176.66667
43428.33333
29928.33333
40609.33333
49632.33333
88006
40251.66667
41620.66667
85703.33333
32804.33333
52225
46502.33333
40003.66667
49955.33333
45533.66667
40934
28071
33773.33333
34637.33333
31612.33333
47592
42361
36647.66667
56742.66667
69606
39151.66667
50082.33333
36549.66667
53526.33333
63743.33333
41613.33333
44341
33482
44798
36518.66667
39069.66667
31913
59729.66667
47152
41520.33333
30122.33333
29075
49481
32688
33124
60369.33333
48788
47070
55637.66667
34187.33333
43059.66667
49168.66667
50736.66667
45628.33333
51570
38444.33333
66021
42724.33333
36392.33333
49855.66667
63629.66667
43486.33333
45536
47296.33333
32766.33333
28156.66667
49862.66667
37652.66667
42281
39404.33333
44254.33333
33946.33333
44253
32313.66667
53780
34641.33333
32456
38902.33333
36718
33690.66667
51443
38997
41936.33333
40188.33333
47185.33333
49531.66667
34691.33333
46625.66667
35292.66667
39574.33333
57033.66667
49523.33333
32394.33333
38501.66667
33101.33333
30672.66667
33420
36438.33333
29242
80359.66667
40579.66667
39765.33333
37706.33333
75061.33333
50472
37579.33333
41442
31744
40544
43241.33333
46394.33333
51437
35396
51673.66667
44668.66667
39083
38205.33333
48878
32957.33333
36399.66667
38581.33333
40279.66667
45457
34355
38233.33333
35635
36969
35159.66667
34141.66667
50558.66667
32000.66667
40141
35346.33333
44897.33333
34511
53237.33333
49617
40270
48816.33333
46450.33333
53101
41340.33333
39438.66667
29912.66667
33803.33333
36447.66667
36747.33333
36901.33333
30861.33333
40051
35906.66667
42729
33326.33333
32131
36641
66909
37391.33333
36766
37799
54715.66667
54261.33333
30054
43709.33333
49195
37686
46222
51408.66667
39527
31398.66667
46078
36987.33333
38300
34822.33333
53184.33333
46430.66667
49520.33333
44600.33333
36113.66667
31753.33333
38636.66667
41172
39359
34851.33333
30243.33333
34116
35868
45778
42021.66667
29588.66667
36166.33333
51026.33333
54889.66667
36766.33333
141300.3333
39891.66667
36793.33333
37023.66667
32697
64184.33333
47885.33333
56995.66667
47515.66667
46928.66667
41514.66667
51187.33333
55722.66667
64582
50302
36766.66667
30899.33333
42815.66667
29375.66667
34462.33333
31432.33333
51467
46447.66667
32578
48622.66667
43553
39869.33333
32791
38309.33333
44980
40485.33333
32023.33333
41032.33333
34081.66667
29290.33333
48689.33333
96831
42217.66667
44023.33333
50586.66667
39631.66667
46586.33333
51870.33333
36176.66667
43793.66667
40108.33333
66483.33333
41941.33333
33655.66667
30825
39177.33333
35536
44624.66667
54583
34239
42552.33333
45180.66667
38969
29884.33333
40520.33333
37592
34365.66667
44198
30757.66667
37583.33333
47605.33333
41665.66667
52883
46292.66667
41095.66667
37759.66667
49426.66667
29136.33333
35637
42235.33333
35686.33333
39401
38795.33333
31164.66667
30809
40268.66667
57021.66667
36264
33783
63015
47049.66667
38308.66667
44603.33333
36846.33333
62400.66667
47504.66667
29164.66667
26368.66667
39755
47440.33333
36743
32924
38501.33333
40142.66667
52921.33333
47272.33333
46588.66667
31307
32006
31143.33333
35233.33333
37354
38491.66667
35878.66667
35145.33333
43511.33333
51892.33333
44538
62110.33333
42534
50738.66667
40832.33333
43114.33333
33380
49492.66667
38697.66667
39538.66667
44337.33333
48756.66667
34245.33333
40393
39218.66667
47513
50470.66667
55952.33333
44728
33207.33333
33247.33333
41063.33333
42172
34559.33333
46442
40513.66667
36316
56822.66667
50473.66667
37822.33333
44084
41737.66667
36682.66667
54415.33333
34222.33333
35760
54043
41089
42645.66667
33596
44607.33333
44616.66667
40243.33333
29885.33333
34989.66667
39182.66667
39483.33333
32870.66667
42142.66667
50569
34693.33333
38937
32012.33333
40436.66667
38942.66667
28437.33333
50265.66667
54212.33333
42453.66667
43222.66667
39118.66667
30294.33333
34175.33333
70260
35892.66667
38306.66667
58044.33333
58788.33333
45351.33333
43862.66667
34809.33333
38578
33053.66667
38714.33333
35676.33333
48374.33333
40906.33333
35544
77127.66667
30022.66667
36718
38616.33333
44766.66667
41621.66667
35095.66667
42550
32062.66667
42360.33333
33021.66667
32196.66667
31546.33333
39642.33333
50430.66667
33034.33333
33903.33333
51859
50651.33333
49308.33333
37587.33333
29794
46873.66667
57185
40380
38318.33333
47966
38123.66667
41800
50218.33333
33517.66667
35551
37379
51137
38852
58601.66667
122390.3333
33617
42826.66667
45295.66667
34045.33333
25350.33333
73849
55722.33333
116996
80348
33535.33333
42369.66667
38073.66667
45947.33333
33657
40412.33333
39947.33333
46643.33333
36458
28087.66667
59918.33333
100186.3333
37093.33333
65140.66667
56056.33333
43090
61586.33333
65013
61477.66667
48575.66667
46457.66667
50139.66667
43996.33333
49052.66667
38597.66667
29830
39112.66667
38260.33333
42538.33333
27861.66667
40671.33333
40840.66667
37186.33333
32609.33333
31777
30023.66667
39704.33333
36397.33333
52190.33333
68629
42481.66667
57427.66667
30510
38950
28497
32541.33333
42649.33333
33262.66667
39881.66667
27416.66667
40741
48591.66667
50741.33333
46710.66667
39396.33333
32372.66667
37157.33333
38552.66667
36598
32464
30359.33333
38097.66667
32201.66667
36590.33333
47789.33333
107231.6667
28966.66667
32180
30338.66667
31205.33333
44824.66667
40763
45014.33333
50503
52290.33333
38372.33333
42337.66667
49596
43702.66667
39079
44166.66667
47606
38619.66667
43388
45346.33333
49518
51861.66667
44710
35713
55314
40967.66667
41283.66667
49516.33333
56125.66667
37935.33333
35385
46341.33333
44664.33333
38246.66667
46922
37473
35478
52069.33333
49661.66667
27955.33333
43876.66667
67771.66667
50349.66667
77672
43895.66667
48946
43570.66667
33854
36369.66667
51160.33333
36026
52895
40497.33333
33391
49009
37072
30858.66667
99325
40060
44110.66667
60745.66667
40627.33333
47849
33699.33333
41905.33333
42457.33333
42636
49809.33333
44637.33333
49011
31170
47579.66667
51412.66667
37109.33333
43235.33333
42544.66667
29141.66667
53372.66667
27127.33333
33089.66667
40652.33333
45901.33333
39160.33333
65212.66667
45878
37116.66667
39719.66667
36480.33333
45232
68297.66667
45269
38252.66667
36424.33333
37635.66667
54916
58882.66667
42582
53276
42630.33333
67748.33333
37595.66667
55078
46073.33333
41571
60121.66667
43380.66667
34095
25445.66667
48049
38645.66667
45294
44788
62536
37884.66667
39545.66667
37666.33333
41516.33333
54235.66667
41089.33333
43339
36869
47981
38039.66667
21863
39238.33333
49311
36093.66667
35534.33333
29679.33333
30835
37215.33333
49688
52467.33333
40346.66667
48537.66667
51753
49085.66667
76629.66667
65590
50026.66667
33929
37858
49951.33333
44275
43803
41095.33333
65804
31642.66667
64132.33333
48992
124146.6667
39260.66667
46734.66667
31321.33333
44107.66667
34369
37115
29402.33333
37363
43217.66667
42572.66667
48817
59129.33333
30151.33333
43086.33333
57804.66667
31886.66667
37130.66667
42744.66667
50263.33333
48230.66667
41560.33333
29297
33514.33333
70445
32954.66667
33495.66667
27379
39243.33333
43970.33333
35008.66667
37712.66667
36975.33333
48864
34109.66667
27519
28947.33333
30238.66667
39067.33333
34061.66667
43431.33333
38014
38007.66667
45800.33333
36631.66667
40488.33333
20376.66667
47472.66667
35684.33333
40031
38481.33333
47141.66667
30743.66667
37806.33333
43382
231167
27063.66667
44196.66667
52801.66667
42244
41928.66667
56003.66667
34643
41994
49277.33333
36438
42607
