White %,Black %,Native American %,Asian %,Hawaiian/Pacific %,Hispanic %
0.889602493,0.09466443718,0.01026069773,0.003420232576,0.0007220490993,0.04043474956
0.1919106037,0.8012875015,0.003279484999,0.002672172962,0,0.01664034981
0.4124677441,0.5813527095,0.002512562814,0.002852098329,0.0001358142062,0.01358142062
0.7271776396,0.2628275902,0.00493927596,0.003718984252,0.0002324365158,0.02673019931
0.7085139703,0.2720631768,0.005404786005,0.01059949199,0.0009453600963,0.03438627986
0.9394038967,0.03585511056,0.0168161435,0.005856656873,0.001101747333,0.02953456007
0.5425178219,0.4345533141,0.002869710299,0.0177096921,0.0005703018353,0.03980888821
0.8886882404,0.1058942502,0.002889338342,0.00101126842,0.0001444669171,0.0169026293
0.8854925477,0.1006418652,0.004513622046,0.007663415849,0.0005628497516,0.02861874506
0.8282003823,0.1094152987,0.0580453318,0.002336377704,0.0002123979731,0.02227144461
0.7206373024,0.2308879414,0.003726950549,0.04194191813,0.0009027637992,0.03759889228
0.8334789028,0.1384989706,0.00826626739,0.01596065465,0.001923596814,0.06145111985
0.2656907961,0.7254862643,0.003709645077,0.004411469822,0.000401042711,0.01734509725
0.1803243126,0.8073105917,0.002657410923,0.006074082109,0.0001626986279,0.0182764792
0.7119167083,0.2490266535,0.008097806662,0.02677896644,0.00115137278,0.05068768604
0.477866359,0.5137417392,0.002412671772,0.003042064408,0.001835728522,0.02580509808
0.9521889594,0.03877297315,0.004233444209,0.003259080066,0.0006383765077,0.02573665289
0.9471849671,0.0302365023,0.01121643134,0.00733542124,0.002715666587,0.1432540137
0.6062833982,0.3609099061,0.00938956924,0.02065946921,0.0004326210795,0.03056866712
0.5673327954,0.4123036028,0.01343333175,0.004699292733,0.0004272084302,0.01613898514
0.3706364639,0.5901277003,0.00336636207,0.03190513946,0.0009523261119,0.03515633651
0.8487097885,0.1304822444,0.01100857342,0.007019959862,0.001528268774,0.08453341618
0.3115973742,0.6788840263,0.002625820569,0.00601750547,0.0004376367615,0.01444201313
0.5878724045,0.4021968101,0.002407463136,0.003360417294,0.003360417294,0.04754739693
0.5913372128,0.376807247,0.007079008939,0.02129701842,0.0008998740176,0.02405663207
0.7939713971,0.1948514851,0.004708470847,0.003916391639,0.001144114411,0.02908690869
0.521849743,0.4568456759,0.006213115038,0.008774510652,0.002803689794,0.05616032952
0.8910474687,0.09453151426,0.003596797835,0.008907430375,0.0007554402977,0.02507610779
0.8412847056,0.1305984507,0.00394516636,0.02258155739,0.0005794897708,0.05778671995
0.2594752187,0.7179103302,0.001339531952,0.02017177527,0.0003151839887,0.01150421559
0.6589542516,0.3283058576,0.004083780127,0.006576639776,0.0002755925239,0.02358821466
0.7162012001,0.2714768995,0.004271921377,0.006197989975,0.0005926364916,0.02350791417
0.6576867661,0.3207250935,0.003345922426,0.01624615267,0.000660568376,0.03884429255
0.924644096,0.06171618716,0.005572036226,0.006058608404,0.001083015492,0.02564706252
0.6743192087,0.2350714373,0.07858102332,0.009036512395,0.001099035291,0.01581389669
0.2812647031,0.712807001,0.002258398419,0.002352498353,0.0001881998683,0.01411499012
0.9753169907,0.008748943364,0.008706677937,0.003677092139,0.00202874049,0.03195266272
0.2344238976,0.1155049787,0.1968705548,0.4335704125,0.0119487909,0.147083926
0.36763935,0.07006814608,0.1177704001,0.4121964005,0.02358902673,0.1382142233
0.7114612846,0.06105207554,0.08871913781,0.1009062283,0.02684727205,0.09297930287
0.135924462,0.009167764603,0.8378897672,0.009552042161,0.002360562143,0.02426438296
0.6339794755,0.0102622577,0.3261117446,0.01368301026,0.003420752566,0.07525655644
0.8683827101,0.02136959689,0.05293831957,0.05342399223,0.0004856726566,0.03205439534
0.2512,0.0074,0.7234,0.009,0.0024,0.0376
0.8201897526,0.05466247689,0.07911408392,0.03490921583,0.005456143719,0.08367097433
0.8742926435,0.006467259499,0.1046887631,0.01050929669,0,0.03233629749
0.5829846583,0.01906090191,0.3770339377,0.01487680149,0.0004649000465,0.06369130637
0.7675084857,0.01451125712,0.1186124,0.07028306293,0.01298539532,0.06794756018
0.8867988998,0.0082688398,0.07959612526,0.0178019237,0.003177694634,0.04255718996
0.7529817503,0.01056186234,0.1401781865,0.08413565167,0.003520620779,0.05776692053
0.6189584114,0.01326339453,0.1281378794,0.2224053953,0.009591607344,0.08834769577
0.06058051307,0.008671564495,0.9223172347,0.004937974226,0.0001204383958,0.02577381669
0.3320730939,0.01008191556,0.6149968494,0.03150598614,0.003150598614,0.03528670447
0.892956045,0.01276833008,0.06862745098,0.01750766657,0.003958739894,0.05060867949
0.2148281375,0.008293365308,0.7547961631,0.01518784972,0.001598721023,0.02507993605
0.3691247974,0.01570097245,0.5277552674,0.06067666126,0.01762560778,0.04294975689
0.1741624299,0.01590405423,0.7928562117,0.008212749316,0.002346499804,0.03780471907
0.8162061472,0.02297423161,0.1099037566,0.03259857187,0.008072027321,0.06022974232
0.54048583,0.005605730302,0.4296169418,0.009654313298,0.004671441918,0.03690439116
0.7306580317,0.01006129293,0.1632936278,0.08118422574,0.004163293628,0.06985081531
0.9041811847,0.006968641115,0.05139372822,0.02526132404,0.003484320557,0.05487804878
0.8198901417,0.01994796184,0.1256143394,0.02356172304,0.004625614339,0.06374674761
0.7880838062,0.01058489742,0.142186818,0.04768659974,0.005674378001,0.05303360978
0.7842588893,0.004794246904,0.1654015182,0.03316020775,0.0007990411506,0.02996404315
0.4801324503,0.01986754967,0.3956953642,0.0678807947,0.01324503311,0.04635761589
0.2842125023,0.00976159189,0.695888868,0.00394218134,0.001314060447,0.0277829923
0.2368347768,0.005708875212,0.7494917709,0.00449747974,0.0004177225765,0.06391155421
0.9056243591,0.04616234125,0.01755147117,0.02267886724,0.004220241382,0.3563382504
0.6839780475,0.01462332171,0.2759040699,0.02058745292,0.001848040657,0.14272614
0.8011282451,0.008369054909,0.1784223125,0.00944534135,0.001521646347,0.1873851806
0.8339724732,0.01786089515,0.1363469216,0.006907963858,0.002127547804,0.331398403
0.9265000527,0.02098492038,0.04102077402,0.00949066751,0.001159970473,0.4729515976
0.7927765665,0.01213385155,0.1818655797,0.009716560811,0.001374537871,0.2808323064
0.8575887408,0.06254364264,0.02807049204,0.04597735026,0.002905126117,0.312784414
0.9397184443,0.01292770222,0.03021235982,0.01240276784,0.002514912909,0.1683082796
0.5226492824,0.01008646838,0.45618181,0.006854090271,0.001149893612,0.1145275929
0.8758508786,0.04162556433,0.0432924347,0.03397451382,0.002346322154,0.3755106715
0.8547316488,0.05193474945,0.06652532328,0.01916634238,0.004262666112,0.3042595351
0.9664165466,0.00935262626,0.01408269012,0.00763260304,0.001462019737,0.834447765
0.9550288155,0.008750264017,0.02122908881,0.01181932213,0.001487113835,0.1467544279
0.9298961005,0.02692713833,0.02274098657,0.01587249208,0.002507919747,0.6431258485
0.7380269008,0.2487478192,0.003601778378,0.008329112499,0.0003939445101,0.03275367213
0.7392497256,0.2491270079,0.007133592737,0.002544148459,0.0009977052779,0.0551232166
0.9813306423,0.003988562916,0.00790504337,0.005237992263,0.000648742161,0.02515677936
0.9119174786,0.02027820167,0.01884390774,0.04083152365,0.007167801385,0.1686487557
0.9781750267,0.004268943436,0.008697972252,0.006883671291,0.001147278549,0.02612059765
0.7018445444,0.2766816555,0.01523355052,0.004588418831,0.0004588418831,0.1571074608
0.7746825848,0.2135683153,0.007011559598,0.002842524161,0.0001895016108,0.04074284631
0.9514934628,0.008078517521,0.01318073911,0.01544839315,0.01070049251,0.1524288701
0.4435715654,0.5431117072,0.004694385898,0.007472695919,0.0003832151753,0.05786549147
0.7407642446,0.2447305199,0.006527355968,0.006391369385,0.0005439463306,0.04881918317
0.9839024719,0.007678318852,0.005118879235,0.00195325655,0.0002020610224,0.0213511147
0.9820949329,0.004326056479,0.007450430603,0.005007009814,0.0004005607851,0.02419387142
0.8766525318,0.1158643053,0.005113494637,0.001621351958,0.0003741581442,0.02394612123
0.6228491312,0.3591366784,0.005948081744,0.01066406084,0.0004248629817,0.02897565535
0.870326935,0.1144511991,0.008759753004,0.004643147767,0.0003350725193,0.04020870231
0.8180143334,0.1624016655,0.005407247739,0.01248180696,0.0005619116049,0.05180640763
0.9399899063,0.01605526291,0.02558117528,0.01654417563,0.0006466265022,0.0804497997
0.4470646643,0.5402755368,0.00384758595,0.00672293244,0.000620578379,0.02620909354
0.758155433,0.2288918206,0.004137682898,0.007555768769,0.0004797313504,0.02002878388
0.5765803397,0.4133945976,0.00626566416,0.002367028683,0.0005569479254,0.03369534948
0.5068624044,0.4804551772,0.004256428075,0.006341209173,0.001476719944,0.06410701876
0.7067328677,0.2802269751,0.00551069402,0.00676560454,0.0003273679616,0.03873854212
0.8554636796,0.1217088922,0.006794545134,0.01308430684,0.0007852186594,0.04138422832
0.9632790567,0.009657495789,0.01431779899,0.01044357103,0.001965188097,0.03419427288
0.981987122,0.006683511289,0.007824598582,0.003260249409,0.0001630124705,0.01532317222
0.8944470218,0.08739939891,0.007624503298,0.008754059342,0.0006958872058,0.05860580511
0.961238179,0.02793050363,0.005223224104,0.00406861667,0.0006597756763,0.02914009237
0.9668174297,0.01831218974,0.00611141754,0.004015444015,0.003993381136,0.02923331495
0.6821673336,0.3021480153,0.00699139874,0.005473529276,0.001931833862,0.1316866749
0.8739800006,0.1131123706,0.006438978072,0.004124506691,0.0007121450402,0.03522150678
0.7658346451,0.2101041901,0.01566599205,0.005621767484,0.001124353497,0.1257027209
0.9569244652,0.02338234514,0.008121450183,0.008094909496,0.002309039758,0.06542279314
0.9642463032,0.02067240491,0.008607371441,0.005223276687,0.0001471345546,0.0258956816
0.8069716257,0.1772054012,0.007257153055,0.005175182916,0.001963000416,0.02896912736
0.4128960272,0.5712775641,0.004154799307,0.008661949085,0.001145139032,0.02137592859
0.9379627552,0.02292274325,0.01170443497,0.02482985566,0.001346196993,0.1411637125
0.6245136187,0.362765639,0.005686920084,0.005237952709,0.0007482789584,0.02768632146
0.9771814531,0.01204819277,0.005902397469,0.003225021297,0.0003650967506,0.01679445053
0.4449638286,0.5417918753,0.005898720089,0.005898720089,0.0002225932109,0.02504173623
0.6861690204,0.3044160502,0.005305237988,0.003213031458,0.00007472166181,0.03915415079
0.7782735681,0.1983611877,0.01663151063,0.004705500568,0.0007301638812,0.0370760993
0.9476928739,0.01550351934,0.01159313613,0.02401435341,0.0002300225422,0.0310530432
0.9178896778,0.06346986709,0.007086902806,0.009354168647,0.0008010100873,0.04761258265
0.9596505066,0.009040713549,0.01692858443,0.008069898671,0.005036102178,0.05982646684
0.9766176295,0.005621337161,0.009448630547,0.006697763425,0.0005980145916,0.0228441574
0.7319232887,0.2523857589,0.008418975959,0.005023857589,0.0007111396587,0.03560286291
0.6319018405,0.3570406654,0.004486044763,0.004898275904,0.000315235578,0.04182933631
0.5843478261,0.4002898551,0.006956521739,0.007246376812,0,0.02971014493
0.9606678619,0.008068130883,0.01333482743,0.01602420439,0.0003361721201,0.04560735096
0.6800384338,0.3096324766,0.004083593562,0.005284650492,0.000240211386,0.04215709825
0.9762972454,0.005765534914,0.01281229981,0.00397181294,0.0001281229981,0.0201153107
0.5870965009,0.4018893502,0.004659832246,0.004659832246,0.0004236211133,0.02524781835
0.9649343122,0.02028593509,0.009659969088,0.00328438949,0.0002897990726,0.03139489954
0.3700149759,0.6204448389,0.003605302568,0.004991957402,0.0001109323867,0.02068889012
0.9457509604,0.0341047503,0.01152440738,0.007682938255,0.0003747774759,0.06408694837
0.9074413948,0.08425794611,0.004087761742,0.00296154167,0.0003754066906,0.03207641612
0.9074413948,0.08425794611,0.004087761742,0.00296154167,0.0003754066906,0.03207641612
0.9607960497,0.006334480523,0.02119806474,0.01032470447,0.0004987779939,0.0658386952
0.942265625,0.033671875,0.0095,0.01259375,0.00090625,0.093671875
0.875526381,0.1175377756,0.004211047808,0.00136239782,0.0007431260837,0.01820658905
0.5932795151,0.375371804,0.004502393807,0.02329886931,0.0005322399919,0.06244524804
0.9654557611,0.01019612213,0.006128816581,0.004067305549,0.01298194785,0.02111655895
0.4536341837,0.5294233264,0.007861944259,0.00636817485,0.000668265262,0.05444396399
0.8981560027,0.08061208522,0.006275685425,0.01339142323,0.0006918078421,0.0496619201
0.9318732435,0.006783603062,0.02703750363,0.03275511193,0.0004845430759,0.07655780599
0.9731088213,0.00540336768,0.01570746419,0.004021110832,0.000251319427,0.02676551897
0.8549623101,0.0691803715,0.02407771246,0.04736483683,0.0021056257,0.1460552785
0.9067040084,0.04148433398,0.03325748293,0.006418110742,0.01096913472,0.3402182158
0.973569043,0.009155821721,0.01001957849,0.005528043303,0.0006910054129,0.02343660025
0.9802520671,0.004334912098,0.009312033395,0.004656016697,0.0004013807498,0.02039014209
0.6565966365,0.3289117211,0.005443950314,0.00715636661,0.000562285948,0.04127690027
0.9787387821,0.006384388364,0.009998193098,0.003674034813,0.0002409203156,0.03065711016
0.8937546685,0.03674866328,0.01557218276,0.02681875921,0.02587767607,0.1713615321
0.9376325784,0.04571493897,0.006554295223,0.008497719969,0.0007240209839,0.04401285455
0.7269645609,0.2627118644,0.005701078582,0.002773497689,0.0007704160247,0.02141756549
0.9545855584,0.0195960065,0.01086603204,0.01309496169,0.0007429765498,0.205340144
0.542355106,0.1115522216,0.01078324143,0.317509553,0.009521506786,0.2238124065
0.7366030881,0.0009082652134,0.2388737511,0.0199818347,0,0.1135331517
0.9261102506,0.02694055811,0.02318259147,0.01739329152,0.002640733311,0.1437422238
0.9018533573,0.01806655827,0.02476908707,0.04944736569,0.002862628429,0.1666032449
0.9475680891,0.009824130521,0.01938511469,0.01734573045,0.002521819218,0.1237445726
0.9342026171,0.01248439451,0.0277430989,0.01650714385,0.005918527766,0.6033199242
0.7019774564,0.09536999604,0.01017722774,0.1801802272,0.005844994197,0.2584342927
0.8343035791,0.035360069,0.09321546644,0.03144315078,0.001976426621,0.2003737243
0.9242282801,0.01046790925,0.01333137541,0.04699545831,0.002270844041,0.1292230881
0.795065366,0.05816472245,0.02970233307,0.1104696299,0.002754424779,0.5346711585
0.9198488252,0.01361999501,0.03158983135,0.03101936036,0.001818376297,0.422932934
0.886810439,0.0143650136,0.063164996,0.02859070344,0.003343770394,0.1184691984
0.9158815797,0.03366936704,0.02501278688,0.02137746319,0.002007402641,0.8456169876
0.8330460888,0.01167509868,0.1348751876,0.01645632957,0.00166787124,0.2265525101
0.8515005063,0.06253707776,0.02637148681,0.05363841546,0.002822370211,0.5395466366
0.8433399839,0.07252619479,0.03173103603,0.04516205753,0.003468414307,0.5496610864
0.9129104408,0.02050262496,0.04395638533,0.01377714268,0.003090926035,0.2130564443
0.8464060775,0.08304655542,0.04269203298,0.01551847283,0.009025387962,0.192195312
0.734519794,0.08970020141,0.01437373126,0.1535689709,0.003681157166,0.4863963431
0.8829976153,0.04251230402,0.04425643107,0.02490613425,0.002923791161,0.5831028972
0.8914952285,0.02819391064,0.009851116434,0.06487949905,0.002649557508,0.1611531737
0.9314292256,0.0125922958,0.03399919867,0.01722855017,0.001946082079,0.1164787362
0.8976554117,0.01085542086,0.06320343355,0.02220167568,0.002511243522,0.256203913
0.848146598,0.03977580842,0.02515968191,0.07913307736,0.00383236584,0.6021036158
0.9177395465,0.01355816338,0.05001709012,0.01287455851,0.003304090236,0.1421898143
0.9340350877,0.008070175439,0.02989473684,0.02203508772,0.003368421053,0.2755087719
0.8598213015,0.03492931491,0.02605866931,0.0677098399,0.006157109602,0.5913120934
0.8668670248,0.024645488,0.01251640761,0.08779417144,0.004066935883,0.3450153138
0.9621549511,0.006018295619,0.0126384208,0.01421320815,0.001996068047,0.09673407158
0.7477397764,0.02127736374,0.01032810122,0.2138257509,0.003893008342,0.3415762494
0.8846086344,0.01875624763,0.01070840826,0.08042497882,0.002655481764,0.1425057675
0.9437353755,0.01015741332,0.03142948309,0.0116464582,0.001489044884,0.09178898107
0.8293629971,0.07227192567,0.01912510334,0.07087399082,0.004490447445,0.4955385232
0.683277146,0.1087155859,0.01540193709,0.1692188387,0.01280098639,0.2344736287
0.9095666022,0.01519411086,0.03081073175,0.03610835757,0.00437135382,0.6057493865
0.7983006102,0.09419447293,0.02069208783,0.07755100725,0.004760999133,0.5396589524
0.7945685842,0.05526738937,0.01317086623,0.1258938602,0.005885688785,0.3395825283
0.5670204516,0.05568178602,0.007437974426,0.3591103866,0.004545428816,0.1524547014
0.7104854782,0.08305476576,0.01977121144,0.1703558047,0.007987670396,0.4192743071
0.9212457308,0.02052392521,0.01401359107,0.03989296152,0.001866131474,0.2280694342
0.6411204023,0.02744868721,0.008792208383,0.3014209695,0.01507384234,0.2431436758
0.8882307229,0.02431431918,0.02153957096,0.06030094485,0.0025507976,0.4583955729
0.5675944611,0.02836594291,0.01199698592,0.3831061587,0.004626929608,0.2531547247
0.909883138,0.01443547064,0.01856666241,0.05187143352,0.002001786658,0.340697526
0.9207620529,0.01202510553,0.03167073984,0.0307987114,0.002216174184,0.1030937569
0.958486776,0.006360897221,0.02510880482,0.007365249414,0.001339136257,0.1208570472
0.9100722715,0.01479736529,0.05091025524,0.01573506541,0.00352209313,0.1286707529
0.6554913683,0.1481538703,0.01271131412,0.161503325,0.01018562056,0.2686236314
0.9050489857,0.02054038268,0.02190454093,0.04559328882,0.004050469855,0.2715895044
0.8707474332,0.03455889708,0.01985395087,0.06079135709,0.009226739903,0.4698562244
0.7702438873,0.02726042538,0.02357267553,0.1699257285,0.004049293956,0.315328437
0.9368076851,0.009966205645,0.03355967207,0.01426872771,0.002252957006,0.2569153264
0.9195851615,0.006940566414,0.05217391304,0.01435979258,0.002233745513,0.07530913442
0.9061028934,0.02195504668,0.02763914558,0.03991104643,0.002311848384,0.6518188902
0.9362474559,0.02033407287,0.02302939181,0.0139166468,0.002878673976,0.126661655
0.8732371526,0.02377530504,0.01867875017,0.07870457961,0.002895529439,0.4302140976
0.7911146601,0.02992631846,0.01790769845,0.1502077965,0.005730282022,0.3187815324
0.8404684717,0.04382311862,0.02921541241,0.07513999052,0.00507425584,0.2873745852
0.889268327,0.0394066439,0.02276758852,0.0437065806,0.002164620566,0.404489048
0.9043337529,0.02115926392,0.05298807169,0.01642390457,0.002517532818,0.4580710903
0.8028254877,0.1137489155,0.01145704568,0.0647205608,0.002894589345,0.1948834102
0.9416636397,0.007773338177,0.0346531057,0.01198692336,0.001307664366,0.1824191791
0.9637377964,0.01087866109,0.01952580195,0.003905160391,0,0.110181311
0.8690921455,0.07888473308,0.03485209113,0.01411084665,0.001190071404,0.3199591976
0.9282380289,0.01171498844,0.008488766491,0.04952496029,0.0007421537178,0.1391384883
0.9067954437,0.01514429671,0.007911415248,0.06721815583,0.001256009355,0.1260484791
0.9559095221,0.01737654167,0.01627802467,0.008688270834,0.000848854047,0.1012632946
0.9685501066,0.009061833689,0.01279317697,0.009061833689,0.0005330490405,0.1167377399
0.9651223321,0.01124414368,0.01186881832,0.01009890682,0.0006246746486,0.07371160854
0.9386585366,0.009390243902,0.03963414634,0.01,0.001829268293,0.5173170732
0.907523511,0.02037617555,0.05329153605,0.01515151515,0.002612330199,0.6026645768
0.8455104131,0.1068624104,0.03465346535,0.01229088426,0.0001707067258,0.3120518948
0.9675010093,0.0149374243,0.01190956803,0.005248284215,0.0002018570852,0.05510698426
0.9684683229,0.008141375634,0.01337511711,0.00843213905,0.0009369043388,0.1540723032
0.8367043875,0.09826208806,0.01800438805,0.04098999012,0.001967921484,0.2966704443
0.9599807136,0.003857280617,0.03230472517,0.002410800386,0.0009643201543,0.06219864995
0.9252952365,0.01538614139,0.005143300581,0.05188811352,0.0009510584172,0.08974665671
0.9556307166,0.01562016984,0.01363809939,0.01312894368,0.0009819431564,0.2982379576
0.9634350506,0.01350734343,0.00844684575,0.011262461,0.001978540446,0.07198843315
0.8775845549,0.06930529406,0.0136554151,0.03132704635,0.003934967276,0.1745758248
0.931280065,0.03933695675,0.01815872223,0.009724912018,0.000708023573,0.135378272
0.9580893425,0.01244771625,0.01694830182,0.009319056383,0.001823657353,0.2875020914
0.9549093285,0.01208952785,0.01339650384,0.01584708381,0.002450579971,0.07302728312
0.969468599,0.01030595813,0.009146537842,0.008631239936,0.001803542673,0.09049919485
0.9577293285,0.0071320886,0.02580308477,0.008059839963,0.0002319378407,0.09352893425
0.9716399507,0.006165228113,0.01356350185,0.007398273736,0,0.06041923551
0.9205980549,0.01320946436,0.05196690376,0.009580490637,0.002758020032,0.3395267818
0.9642601858,0.001429592566,0.02644746247,0.007147962831,0,0.1258041458
0.9410978004,0.01408572074,0.01196760612,0.03058943562,0.001168496104,0.1549187999
0.9790310918,0.006507592191,0.008676789588,0.002169197397,0.003615328995,0.08893709328
0.9706826749,0.008097165992,0.01158732375,0.00656149658,0.002094094653,0.1898645819
0.9546267894,0.0104805726,0.0268404908,0.00677402863,0.0005112474438,0.3585122699
0.9089682117,0.006109039247,0.07492452495,0.007600781389,0.0008169064109,0.1296572545
0.9522306986,0.01150868144,0.01028477853,0.02385897443,0.0009899634256,0.1165560684
0.9262911122,0.02192649797,0.03675101703,0.01206646901,0.001310073778,0.4120526788
0.9169340463,0.05561497326,0.01497326203,0.009803921569,0.0008912655971,0.1413547237
0.9323671498,0.03827573393,0.01718691936,0.009894091416,0.001161278335,0.1634150873
0.9622471558,0.009425156814,0.01533219761,0.01003217869,0.001344586083,0.1478848878
0.9806701031,0.002577319588,0.01159793814,0.005154639175,0,0.06443298969
0.966484683,0.007810130422,0.01569608735,0.007430997877,0.0008340915984,0.1565059145
0.8456686291,0.005122715804,0.1405688508,0.006537197033,0.00110864745,0.127188623
0.9626901028,0.007272468849,0.01838252712,0.008646420619,0.00196617236,0.2070640072
0.9311226276,0.03753764269,0.01859373906,0.008333916941,0.003221514112,0.3632257161
0.9312065972,0.01752387153,0.03738064236,0.009602864583,0.002115885417,0.420844184
0.9797227395,0.0008276432857,0.008897165322,0.007862611215,0.001655286571,0.06455617629
0.9657253718,0.008676438888,0.0126104764,0.01050873033,0.0003772364734,0.06229790903
0.973635091,0.01049930005,0.009566028931,0.005132991134,0.001166588894,0.2055529631
0.9631197772,0.0104735376,0.004846796657,0.01866295265,0.001225626741,0.1013370474
0.9653896744,0.008878658336,0.01964814206,0.004768168366,0.000411048997,0.386468267
0.9283168884,0.0258104567,0.03119459914,0.01083394517,0.001784765623,0.4309045001
0.9610164141,0.01246843434,0.01594065657,0.006628787879,0.00110479798,0.1029040404
0.9463111111,0.01022222222,0.03448888889,0.006311111111,0.0007111111111,0.4398222222
0.972408969,0.00920996386,0.006295418334,0.00920996386,0.001010375782,0.07025997746
0.9425690487,0.01110623995,0.03521847143,0.008768084174,0.0004384042087,0.3590530469
0.9763779528,0.001312335958,0.009186351706,0.007874015748,0,0.1233595801
0.966548651,0.008668050299,0.01355145892,0.009156391161,0.0006104260774,0.1069466488
0.9609205384,0.009552757273,0.01172383847,0.01432913591,0.002171081198,0.166739036
0.9640081272,0.01270680814,0.008159447867,0.01286806205,0.001193278937,0.145773535
0.9646772715,0.009488498186,0.01367460033,0.009807439302,0.001196029183,0.06757564885
0.9773884702,0.01242615604,0.003870442045,0.004074149521,0.001222244856,0.1045019352
0.9475891252,0.0154881405,0.01611810184,0.01777890902,0.001603537965,0.296473171
0.9769461078,0.005988023952,0.00878243513,0.005389221557,0.002095808383,0.2391217565
0.8054571673,0.1272484354,0.005177877632,0.05815391233,0.001079651587,0.2017708829
0.7751588725,0.1566063289,0.005649173236,0.05851145461,0.001232221011,0.1845329378
0.9514110131,0.02277056612,0.003307363992,0.02052884695,0.0007122703756,0.067251575
0.9081521004,0.05494768936,0.002759985739,0.03154620671,0.0006638718481,0.06430951181
0.7978930062,0.1495942259,0.005360182832,0.04308434971,0.001043585737,0.1863342739
0.868384161,0.06976805206,0.01178856303,0.04384820679,0.001424373276,0.1093993643
0.907686803,0.03764883615,0.002676897185,0.04929731449,0.0007686140431,0.05720211236
0.9432438668,0.03198407205,0.006998384988,0.01487690875,0.0007946884052,0.1228434464
0.6935648278,0.2677457295,0.007426491179,0.02391486978,0.001254550546,0.07388966676
0.6722286286,0.2610921898,0.004612620344,0.05761663404,0.0006686511661,0.1027666783
0.8478319653,0.1231038964,0.0111302042,0.01346353462,0.001966975742,0.0928970805
0.4780961058,0.4643443352,0.006115694244,0.04416653024,0.001387989266,0.1128171911
0.7243698973,0.205866882,0.003596882455,0.06260279453,0.0007964260843,0.1027611907
0.8464115676,0.1400811144,0.004408393581,0.007088696879,0.0003174043379,0.02666196438
0.8473611209,0.1167971849,0.008284445212,0.02279166914,0.001608315748,0.06706352847
0.7856988317,0.2005264676,0.004976200779,0.006021924131,0.000540891389,0.04269436031
0.8578049054,0.1072566093,0.004620934273,0.02640366324,0.001337021592,0.1071644587
0.6494618862,0.3009245308,0.004053790884,0.03887283089,0.001223824606,0.3042818487
0.8434222253,0.1321039282,0.01329951327,0.008020840474,0.001371083842,0.05744841297
0.9196964292,0.06000064866,0.004010854171,0.01418934259,0.0006108174142,0.07411972021
0.9456225622,0.03147455874,0.004326399827,0.01681887933,0.0003853199846,0.05948123762
0.8349485357,0.1232135584,0.005646266059,0.0317023955,0.001592061905,0.1033683217
0.9024698273,0.07411595612,0.004782185961,0.01554078333,0.0009722897423,0.2820247934
